event_id,metric_x,metric_y,lon,lat,event_year,susceptibility_prob,slope,elevation,aspect_sin,aspect_cos,curvature,dist_to_road_km,rain_24h_obs,rain_48h_prior,rain_72h_prior,rain_7d_prior,api_7d,r24_seasonal_anom,api_seasonal_anom,target_trigger_24h,spatial_block_50km
BG_0044,9431662.050845578,3364177.300714086,97.75132823361115,27.37539075020329,2018,0.0035912813618779182,18.01197643910653,1318.0,0.9800161045543659,0.19891816109668337,0.00020124873187493425,74.52449761289643,48.507511138916016,73.41950988769531,198.0591278076172,656.4908447265625,304.1397399902344,-0.7667122373251378,-0.8184914,0,188_67
25220,7364670.5061472785,1419901.6801433922,76.32868099999997,11.199391989128655,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2046.35035610022,161.4747772216797,338.54266357421875,345.21197509765625,1061.529052734375,566.8975219726562,0.5788232148212278,1.2048194,0,147_28
25223,7364752.230026653,1421640.2662180883,76.329528,11.21327798911903,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2045.0666564378998,19.506669998168945,126.12506866455078,181.67904663085938,788.7640991210938,380.06390380859375,-1.0861599353511602,-0.19906308,1,147_28
BG_0045,9590252.804292517,3106980.083901649,99.39498941564189,25.1331581369834,2018,0.0009838251862674952,31.09240487513856,2129.0,0.5849299434103655,0.8110838189126611,0.003521102010518816,329.8211126068389,32.871177673339844,433.67254638671875,479.98443603515625,973.0321044921875,572.67333984375,-0.8994880550136575,1.272507,0,191_62
25223,7364752.230026653,1421640.2662180883,76.329528,11.21327798911903,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2045.0666564378998,32.76839828491211,170.39012145996094,266.6762390136719,975.8379516601562,447.12969970703125,-0.9154864293911751,0.3951783,0,147_28
25152,7366729.330395274,1416265.2359686096,76.350019,11.170349989148862,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2047.4591679273453,382.82354736328125,43.822654724121094,220.34906005859375,715.8843994140625,325.8762512207031,3.3098605266269825,-0.64231163,1,147_28
BG_0046,9547150.84767598,3035214.5810424644,98.94827350427649,24.51480408099561,2018,0.0008743205689825118,17.544004426207604,2257.0,0.4543954494287368,0.8908000760768132,0.0016751709336646529,360.2775623169044,83.12877655029297,466.74603271484375,494.11798095703125,1251.9915771484375,706.0045776367188,-0.3295081508722661,2.3097055,0,190_60
25152,7366729.330395274,1416265.2359686096,76.350019,11.170349989148862,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2047.4591679273453,37.943565368652344,173.77195739746094,197.20989990234375,762.4034423828125,344.81182861328125,-0.8701842254502765,-0.556294,0,147_28
25152,7366729.330395274,1416265.2359686096,76.350019,11.170349989148862,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2047.4591679273453,230.6685333251953,401.132568359375,514.8778686523438,784.1005249023438,478.23907470703125,1.497104472356205,0.65156865,0,147_28
25206,7367492.150926936,1416123.6125653672,76.35792499999998,11.169218989149664,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2047.0195753293335,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,147_28
BG_0047,9260656.671756402,2951764.3878769167,95.97899978811085,23.799487743363724,2018,0.0027571292594075203,15.840414158406038,326.0,-0.8668027909496129,0.4986511020763534,-0.0009780135283429473,161.04081331166134,9.28553295135498,309.9873352050781,329.82916259765625,1016.7688598632812,530.1408081054688,-1.212431765536425,1.0532792,0,185_59
25206,7367492.150926936,1416123.6125653672,76.35792499999998,11.169218989149664,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2047.0195753293335,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,147_28
25205,7367554.8670091005,1416178.3336080916,76.358575,11.169655989149364,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2046.9365326331483,382.82354736328125,43.822654724121094,220.34906005859375,715.8843994140625,325.8762512207031,3.3098605266269825,-0.64231163,1,147_28
BG_0048,9573247.3805459,2755177.2172415946,99.21874235023117,22.129226544994154,2018,0.0034689907915890217,18.269922344699587,1046.0,-0.7842891584732187,0.6203954512255635,-0.0010833491277089428,523.3482906495299,111.60029602050781,254.68202209472656,637.3115234375,1338.557373046875,695.46533203125,0.015807980909672167,2.343773,0,191_55
25205,7367554.8670091005,1416178.3336080916,76.358575,11.169655989149364,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2046.9365326331483,37.943565368652344,173.77195739746094,197.20989990234375,762.4034423828125,344.81182861328125,-0.8701842254502765,-0.556294,0,147_28
25205,7367554.8670091005,1416178.3336080916,76.358575,11.169655989149364,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2046.9365326331483,230.6685333251953,401.132568359375,514.8778686523438,784.1005249023438,478.23907470703125,1.497104472356205,0.65156865,0,147_28
25204,7368588.621015707,1413047.7101877504,76.36928899999998,11.14465598916679,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2048.4202630210275,382.82354736328125,43.822654724121094,220.34906005859375,715.8843994140625,325.8762512207031,3.3098605266269825,-0.64231163,1,147_28
BG_0049,8769148.34611153,2906177.2511156327,90.88492502051919,23.41035351493971,2018,0.0016713404329493642,0.6401154537831018,10.0,0.2628461951056641,-0.964837746835433,-0.0002541873473488455,28.714914299674263,59.3050422668457,250.37796020507812,291.0799560546875,599.31982421875,325.41876220703125,-0.5979925574186323,-0.61061186,0,175_58
25204,7368588.621015707,1413047.7101877504,76.36928899999998,11.14465598916679,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2048.4202630210275,37.943565368652344,173.77195739746094,197.20989990234375,762.4034423828125,344.81182861328125,-0.8701842254502765,-0.556294,0,147_28
25204,7368588.621015707,1413047.7101877504,76.36928899999998,11.14465598916679,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2048.4202630210275,230.6685333251953,401.132568359375,514.8778686523438,784.1005249023438,478.23907470703125,1.497104472356205,0.65156865,0,147_28
25886,7367782.671116772,1336501.863238006,76.360936,10.534027989605779,2019,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2100.6026858513014,143.05482482910156,86.20846557617188,263.2380676269531,956.8609619140625,441.22979736328125,0.40873405530322743,0.30126664,1,147_26
BG_0050,8872861.796458151,2731543.6125275716,91.95982862419145,21.92975703583241,2019,0.0006566240335814655,0.16645194338339753,4.0,1.0,6.123233995736766e-17,-0.00030774530251012275,61.33128009222099,53.64045715332031,265.0026550292969,305.3307189941406,989.8150634765625,470.4524841308594,-0.7244969690467876,0.5332211,0,177_54
25886,7367782.671116772,1336501.863238006,76.360936,10.534027989605779,2019,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2100.6026858513014,20.26728057861328,145.10891723632812,241.7359161376953,666.5902099609375,338.87896728515625,-1.0958335884780719,-0.53889316,0,147_26
25886,7367782.671116772,1336501.863238006,76.360936,10.534027989605779,2019,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2100.6026858513014,14.290323257446289,125.6146469116211,210.2377166748047,859.418701171875,457.4181213378906,-1.1407517415345705,0.47997114,0,147_26
25809,7361189.184669546,1346661.87918957,76.2926,10.61500798954616,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2098.7824788634066,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,147_26
BG_0051,8727403.351308791,2579578.297644506,90.45227288910539,20.65352434864859,2018,0.00114392617251724,12.689693859260856,989.0,0.01791228833508883,-0.9998395620931393,-2.7153656583149777e-05,259.3280821085957,8.29777717590332,100.70811462402344,188.15975952148438,402.04107666015625,213.881591796875,-1.2394216835994785,-1.5269221,0,174_51
25809,7361189.184669546,1346661.87918957,76.2926,10.61500798954616,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2098.7824788634066,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,147_26
25809,7361189.184669546,1346661.87918957,76.2926,10.61500798954616,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2098.7824788634066,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,147_26
25729,7363922.737475335,1329791.914783746,76.32093099999997,10.48055798964539,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2107.9534951009996,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,147_26
BG_0052,8997664.3572621,3533930.5029970394,93.25330330763265,28.879772377441,2018,0.0012331482721492648,24.052852851519525,5579.0,0.8688304491980756,-0.49510973586293994,0.005082159907382773,26.860393682288702,37.168670654296875,62.622764587402344,309.7037048339844,607.2692260742188,308.1181640625,-0.8822383826933576,-0.7572989,0,179_70
25729,7363922.737475335,1329791.914783746,76.32093099999997,10.48055798964539,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2107.9534951009996,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,147_26
25729,7363922.737475335,1329791.914783746,76.32093099999997,10.48055798964539,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2107.9534951009996,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,147_26
26088,7365542.066716786,1333214.7949530385,76.33771399999998,10.507832989625152,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2104.4639697520415,19.506669998168945,126.12506866455078,181.67904663085938,788.7640991210938,380.06390380859375,-1.0861599353511602,-0.19906308,1,147_26
BG_0053,9058785.48158207,2791432.811965158,93.88677289689483,22.43576490141363,2018,0.0026592351496219635,13.817897726691344,650.0,0.16596025044506416,0.9861324430684814,0.0008899992386470878,65.50438707021156,103.32620239257812,314.87774658203125,451.5049743652344,706.2474975585938,420.0882568359375,-0.1484942733080383,-0.08727902,0,181_55
26088,7365542.066716786,1333214.7949530385,76.33771399999998,10.507832989625152,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2104.4639697520415,64.39076232910156,301.1551513671875,606.75537109375,1065.9921875,592.0477905273438,-0.5509995864300054,1.5744865,0,147_26
26088,7365542.066716786,1333214.7949530385,76.33771399999998,10.507832989625152,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2104.4639697520415,32.76839828491211,170.39012145996094,266.6762390136719,975.8379516601562,447.12969970703125,-0.9154864293911751,0.3951783,0,147_26
25395,7388864.440920191,1307542.9138642107,76.57943099999999,10.303324989777991,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2104.483610090156,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,147_26
BG_0054,8945579.809836142,2617402.699397623,92.71349031773896,20.97017618954594,2018,0.0014891272876411676,5.384334592810331,108.0,0.8573875071000508,-0.5146714123290317,0.0018316703959551741,116.41738120959832,126.6800537109375,305.34466552734375,345.15618896484375,851.281494140625,466.62109375,0.20761204375195805,0.50132453,0,178_52
25395,7388864.440920191,1307542.9138642107,76.57943099999999,10.303324989777991,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2104.483610090156,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,147_26
25395,7388864.440920191,1307542.9138642107,76.57943099999999,10.303324989777991,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2104.483610090156,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,147_26
25487,7380530.631436083,1307329.067755455,76.493058,10.301621989779258,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2110.7547678836636,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,147_26
BG_0055,9483383.218205316,3092634.191768887,98.2873750915193,25.009307096414375,2018,0.0014695058343932033,12.556713949187719,1950.0,0.7409909601022856,-0.6715150013564053,0.005775233566873253,279.16298589148937,26.5239200592041,280.8850402832031,310.2449645996094,660.9093627929688,362.53875732421875,-1.0233182979661937,-0.3273381,0,189_61
25487,7380530.631436083,1307329.067755455,76.493058,10.301621989779258,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2110.7547678836636,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,147_26
25487,7380530.631436083,1307329.067755455,76.493058,10.301621989779258,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2110.7547678836636,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,147_26
25486,7377177.540224802,1306933.5185522009,76.458306,10.298471989781659,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2113.491295245358,19.506669998168945,126.12506866455078,181.67904663085938,788.7640991210938,380.06390380859375,-1.0861599353511602,-0.19906308,1,147_26
BG_0056,9027983.237178659,2799507.654941356,93.5675332669359,22.50412692754715,2018,0.005437350831925869,21.885855916176467,1607.0,-0.7733603183433173,0.63396673257508,-0.004004659126810523,34.377015069040105,341.6347351074219,215.04806518554688,433.35675048828125,754.8633422851562,411.5649719238281,2.824718372737588,0.039240517,0,180_55
25486,7377177.540224802,1306933.5185522009,76.458306,10.298471989781659,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2113.491295245358,64.39076232910156,301.1551513671875,606.75537109375,1065.9921875,592.0477905273438,-0.5509995864300054,1.5744865,0,147_26
25486,7377177.540224802,1306933.5185522009,76.458306,10.298471989781659,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2113.491295245358,32.76839828491211,170.39012145996094,266.6762390136719,975.8379516601562,447.12969970703125,-0.9154864293911751,0.3951783,0,147_26
25396,7393266.627456638,1308151.923332141,76.62505599999997,10.308174989774326,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2100.839530160157,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,147_26
BG_0057,9207392.486287393,3618153.3964261827,95.42696083158249,29.634081800234082,2018,0.001600320334546268,36.24496121624115,2906.0,-0.3531457639407875,-0.9355683135991073,-0.00405014292961082,40.73895077354527,69.49983215332031,159.94869995117188,432.3163757324219,686.1273803710938,377.86285400390625,-0.496730882894245,-0.28615904,0,184_72
25396,7393266.627456638,1308151.923332141,76.62505599999997,10.308174989774326,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2100.839530160157,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,147_26
25396,7393266.627456638,1308151.923332141,76.62505599999997,10.308174989774326,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2100.839530160157,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,147_26
26074,7401108.26042519,1308343.037410472,76.706328,10.3096969897732,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2094.9650425610143,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,148_26
BG_0058,8819737.765231239,2724624.414789726,91.40924224974762,21.87141022854869,2018,0.00114392617251724,12.689693859260856,989.0,0.01791228833508883,-0.9998395620931393,-2.7153656583149777e-05,114.8658468160777,36.99673843383789,266.2933654785156,364.625244140625,874.7381591796875,459.998291015625,-0.9257688318263271,0.43615592,0,176_54
26074,7401108.26042519,1308343.037410472,76.706328,10.3096969897732,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2094.9650425610143,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,148_26
26074,7401108.26042519,1308343.037410472,76.706328,10.3096969897732,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2094.9650425610143,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,148_26
26076,7402641.330932097,1308229.649862792,76.72221699999999,10.308793989773854,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2093.9208762726134,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,148_26
BG_0059,9457775.24959526,2867866.2312319176,98.0219698075404,23.08419216061605,2018,0.0029256369452923536,14.081745958239376,1250.0,0.21021429838386113,-0.9776553322899543,0.0007183247973745739,371.07467308893325,169.9447784423828,380.354736328125,617.0510864257812,1272.705322265625,690.1083984375,0.8057904396535172,2.5443897,0,189_57
26076,7402641.330932097,1308229.649862792,76.72221699999999,10.308793989773854,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2093.9208762726134,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,148_26
26076,7402641.330932097,1308229.649862792,76.72221699999999,10.308793989773854,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2093.9208762726134,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,148_26
26087,7402503.548523899,1308061.2631197374,76.720789,10.307452989774863,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2094.136484261793,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,148_26
BG_0060,8755696.365570398,3107314.221840938,90.74550643679771,25.136044280269612,2018,0.022503651678562164,0.1544079385106994,12.0,1.2246467991473532e-16,-1.0,-0.00023240533482749015,1.4830615403773628,92.3602066040039,127.32969665527344,171.80638122558594,342.5296630859375,182.6033935546875,-0.19223362103244218,-1.800787,0,175_62
26087,7402503.548523899,1308061.2631197374,76.720789,10.307452989774863,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2094.136484261793,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,148_26
26087,7402503.548523899,1308061.2631197374,76.720789,10.307452989774863,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2094.136484261793,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,148_26
26075,7402160.443311326,1308690.857701873,76.717233,10.312466989771094,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2093.9581235649803,101.34517669677734,80.33387756347656,272.271728515625,1070.2425537109375,464.0793762207031,-0.09593962785006882,0.48817348,1,148_26
BG_0061,9635975.717988549,3004742.536623827,99.86886936600517,24.253149735221115,2018,0.0008952658390626311,13.148748945875836,2511.0,-0.39857209974166846,-0.9171370024742854,0.0010239687197792068,436.6346872173115,56.28311538696289,91.9694595336914,202.45201110839844,536.5745849609375,274.1319885253906,-0.6288903920770894,-1.0323546,0,192_60
26075,7402160.443311326,1308690.857701873,76.717233,10.312466989771094,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2093.9581235649803,117.47468566894531,489.2806701660156,612.4459838867188,986.4611206054688,598.5408325195312,0.10447738977982815,1.6286885,0,148_26
26075,7402160.443311326,1308690.857701873,76.717233,10.312466989771094,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2093.9581235649803,146.1389617919922,120.53728485107422,221.8529815673828,1060.367431640625,454.226318359375,0.46660858528620114,0.45366564,0,148_26
26000,7429366.39029483,1266131.074169135,76.9992,9.97369999002995,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2103.658725363975,96.67315673828125,139.99053955078125,257.4652404785156,978.9424438476562,473.2623596191406,-0.15237859271268944,0.5829003,1,148_25
BG_0062,9428875.474907147,2619396.0808496564,97.72244769296657,20.986882127434512,2018,0.0023883350659161806,3.607700706926928,950.0,0.18312000844068796,-0.9830905667885753,0.0031409640429993697,461.1266904409039,119.43328857421875,315.17095947265625,444.88458251953125,970.8331298828125,512.4259643554688,0.05390825677834798,0.7152712,0,188_52
26000,7429366.39029483,1266131.074169135,76.9992,9.97369999002995,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2103.658725363975,37.642799377441406,75.98008728027344,107.10833740234375,340.3489990234375,162.83590698242188,0.4120624462867481,1.7515894,0,148_25
26000,7429366.39029483,1266131.074169135,76.9992,9.97369999002995,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2103.658725363975,44.69532012939453,339.74072265625,441.08587646484375,803.36181640625,472.3854675292969,-0.7813851553037167,0.55611634,0,148_25
927,7417131.929959018,1236858.9889641854,76.87240000000001,9.740899990212029,2007,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2132.902741876165,37.473506927490234,297.346435546875,412.3677673339844,837.4637451171875,457.9606018066406,-0.8756979589301738,0.34096244,1,148_24
BG_0063,8875498.591968227,3372467.7511429377,91.98715681534172,27.448388445968696,2007,0.007873171009123325,30.138412146583516,3938.0,-0.99121077235413,0.1322921190741495,-0.0006345130616460741,3.582433926321486,102.11662292480469,321.50885009765625,520.91455078125,804.9303588867188,466.83892822265625,-0.14063900784112643,0.33413303,0,177_67
927,7417131.929959018,1236858.9889641854,76.87240000000001,9.740899990212029,2007,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2132.902741876165,23.407873153686523,20.502948760986328,52.271339416503906,160.71633911132812,74.0940933227539,-0.23288121664053288,-0.96652496,0,148_24
927,7417131.929959018,1236858.9889641854,76.87240000000001,9.740899990212029,2007,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2132.902741876165,58.63341522216797,58.39814376831055,272.4234924316406,623.68798828125,305.18963623046875,-0.622090949600043,-0.8201219,0,148_24
26118,7415911.089055003,1165779.6507973797,76.85974700000001,9.17625799066748,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.3058465390413,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0064,8689093.307984348,3057202.947757089,90.05522117123603,24.703942759167077,2018,0.0007310573710128665,0.2296278386852302,25.0,0.7401653195929748,-0.6724249398050532,0.00025699723859267423,55.815119144531,26.0498104095459,52.08934020996094,68.17228698730469,167.22186279296875,90.46827697753906,-0.1428382031502237,-0.5416099,0,173_61
26118,7415911.089055003,1165779.6507973797,76.85974700000001,9.17625799066748,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.3058465390413,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26118,7415911.089055003,1165779.6507973797,76.85974700000001,9.17625799066748,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.3058465390413,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26012,7416224.958924658,1165883.9650612925,76.86299999999999,9.177085990666807,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.0127090211126,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0065,9470573.621777583,2809440.8990032226,98.15461428454834,22.588267600562084,2018,0.003982850816100836,24.35553888799787,1166.0,0.49970794639989924,-0.8661939553614972,-0.00037318558398460595,407.6340594804416,6.9511542320251465,57.049530029296875,80.21153259277344,310.8563232421875,159.08761596679688,-0.9806672510725287,1.6556332,0,189_56
26012,7416224.958924658,1165883.9650612925,76.86299999999999,9.177085990666807,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.0127090211126,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26012,7416224.958924658,1165883.9650612925,76.86299999999999,9.177085990666807,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.0127090211126,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26117,7416037.389595851,1164646.918688234,76.861056,9.167266990674868,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2185.032687447049,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0066,9365785.58033954,3401077.6076977984,97.06857343847616,27.70066392465108,2018,0.0023710671812295914,24.691349397181096,2594.0,0.4303195644537444,-0.9026766156538784,0.00761653149694537,25.123242732639817,39.530548095703125,89.5433578491211,168.52088928222656,244.6829833984375,148.21485900878906,0.4704464481671108,1.2372831,0,187_68
26117,7416037.389595851,1164646.918688234,76.861056,9.167266990674868,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2185.032687447049,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
